%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481561755199898646,702,1481561755192619668,,1497.0,1418.0
1481561755220709960,703,1481561755212812651,,1498.0,1418.0
1481561755240076540,704,1481561755232616886,,1498.0,1418.0
1481561755262094827,705,1481561755252827942,,1498.0,1418.0
1481561755279651103,706,1481561755273104726,,1498.0,1418.0
1481561755298364614,707,1481561755293066148,,1498.0,1418.0
1481561755320136913,708,1481561755313406630,,1499.0,1417.0
1481561755339790992,709,1481561755332630711,,1497.0,1419.0
1481561755360112880,710,1481561755352591456,,1498.0,1418.0
1481561755380954038,711,1481561755372549856,,1498.0,1418.0
1481561755401517852,712,1481561755392847318,,1498.0,1418.0
1481561755421458232,713,1481561755412946760,,1498.0,1419.0
1481561755438570500,714,1481561755432701463,,1498.0,1418.0
1481561755458799837,715,1481561755453106268,,1498.0,1418.0
1481561755478994695,716,1481561755472745139,,1498.0,1418.0
1481561755498558201,717,1481561755492570155,,1498.0,1418.0
1481561755520401437,718,1481561755513051730,,1498.0,1418.0
1481561755540818638,719,1481561755532816434,,1498.0,1418.0
1481561755560631050,720,1481561755552714002,,1498.0,1418.0
1481561755579269144,721,1481561755572706413,,1499.0,1417.0
1481561755598532183,722,1481561755592788146,,1498.0,1418.0
1481561755620858073,723,1481561755613275242,,1497.0,1418.0
1481561755638754920,724,1481561755632956717,,1498.0,1418.0
1481561755663223353,725,1481561755655234274,,1498.0,1418.0
1481561755675643194,726,1481561755673002060,,1498.0,1418.0
1481561755696186227,727,1481561755692584056,,1498.0,1418.0
1481561755717924932,728,1481561755713103183,,1498.0,1418.0
1481561755738124374,729,1481561755733042677,,1498.0,1418.0
1481561755756865019,730,1481561755752705142,,1498.0,1418.0
1481561755776995190,731,1481561755772809844,,1498.0,1417.0
1481561755796707915,732,1481561755792662516,,1498.0,1418.0
1481561755817500270,733,1481561755812797843,,1498.0,1418.0
1481561755836929767,734,1481561755832594161,,1498.0,1419.0
1481561755855730152,735,1481561755852693394,,1498.0,1419.0
1481561755879535775,736,1481561755872768826,,1498.0,1417.0
1481561755895897421,737,1481561755892605300,,1498.0,1418.0
1481561755916752692,738,1481561755913401457,,1498.0,1418.0
1481561755937290986,739,1481561755932856944,,1498.0,1418.0
1481561755957456209,740,1481561755952723626,,1498.0,1418.0
1481561755976614978,741,1481561755972741506,,1498.0,1418.0
1481561755996140620,742,1481561755992599021,,1498.0,1417.0
1481561756016363082,743,1481561756012885910,,1498.0,1418.0
1481561756040737401,744,1481561756032581968,,1498.0,1418.0
1481561756056388425,745,1481561756052789222,,1498.0,1419.0
1481561756076757344,746,1481561756073480119,,1498.0,1418.0
1481561756096886473,747,1481561756092727690,,1498.0,1417.0
1481561756117110706,748,1481561756112815517,,1498.0,1418.0
1481561756139083317,749,1481561756132644595,,1498.0,1418.0
1481561756160252754,750,1481561756152563882,,1497.0,1418.0
1481561756180962453,751,1481561756172838427,,1498.0,1418.0
1481561756202210223,752,1481561756192563547,,1498.0,1418.0
1481561756219040200,753,1481561756213122622,,1498.0,1418.0
1481561756240056721,754,1481561756232732222,,1498.0,1418.0
1481561756260077517,755,1481561756252694477,,1498.0,1418.0
1481561756281410235,756,1481561756273060011,,1498.0,1418.0
1481561756299409842,757,1481561756292641747,,1497.0,1419.0
1481561756320884382,758,1481561756312566763,,1498.0,1418.0
1481561756339338518,759,1481561756332561101,,1498.0,1418.0
1481561756358827963,760,1481561756352562626,,1497.0,1418.0
1481561756380386565,761,1481561756373747063,,1498.0,1418.0
1481561756399012367,762,1481561756393410673,,1498.0,1417.0
1481561756420009201,763,1481561756412746473,,1498.0,1417.0
1481561756438918231,764,1481561756432585811,,1498.0,1418.0
1481561756459885638,765,1481561756452598066,,1498.0,1418.0
1481561756480584087,766,1481561756472565008,,1498.0,1419.0
1481561756497705000,767,1481561756492598148,,1498.0,1417.0
1481561756521596300,768,1481561756512565715,,1498.0,1418.0
1481561756543079225,769,1481561756533608695,,1498.0,1418.0
1481561756560249097,770,1481561756553565324,,1497.0,1418.0
1481561756580368643,771,1481561756572581177,,1498.0,1418.0
1481561756599952774,772,1481561756592568328,,1498.0,1419.0
1481561756619803311,773,1481561756612570895,,1498.0,1419.0
1481561756639211089,774,1481561756632755284,,1498.0,1417.0
1481561756660256308,775,1481561756652942069,,1498.0,1418.0
1481561756679142369,776,1481561756672803075,,1498.0,1418.0
1481561756696233960,777,1481561756693551107,,1497.0,1419.0
1481561756716363193,778,1481561756712647585,,1498.0,1419.0
1481561756737935909,779,1481561756732744995,,1498.0,1418.0
1481561756758100559,780,1481561756752691260,,1498.0,1418.0
1481561756777383025,781,1481561756772734036,,1497.0,1418.0
1481561756795223675,782,1481561756792740822,,1497.0,1418.0
1481561756815222023,783,1481561756812608025,,1498.0,1418.0
1481561756835553443,784,1481561756832617675,,1498.0,1418.0
1481561756855334814,785,1481561756852686961,,1499.0,1418.0
1481561756876372168,786,1481561756872776350,,1498.0,1418.0
1481561756897992019,787,1481561756892572356,,1498.0,1418.0
1481561756917706046,788,1481561756912588621,,1498.0,1418.0
1481561756935664247,789,1481561756932583688,,1498.0,1418.0
1481561756957709357,790,1481561756952550266,,1497.0,1419.0
1481561756975271310,791,1481561756972577208,,1498.0,1418.0
1481561756995142055,792,1481561756992603421,,1498.0,1418.0
1481561757015676547,793,1481561757012581821,,1497.0,1418.0
1481561757036511767,794,1481561757032622513,,1498.0,1419.0
1481561757056323293,795,1481561757052721955,,1498.0,1418.0
1481561757077888301,796,1481561757072615408,,1498.0,1417.0
1481561757097891129,797,1481561757092582663,,1498.0,1418.0
