%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481789604914310793,686,1481789604912509922,,-5.0,0.0
1481789604934263389,687,1481789604932531528,,-5.0,0.0
1481789604957770331,688,1481789604952577457,,-5.0,0.0
1481789604974188634,689,1481789604972531096,,-5.0,0.0
1481789604996662460,690,1481789604992488432,,5.0,0.0
1481789605014191222,691,1481789605012534257,,5.0,0.0
1481789605035859638,692,1481789605032507687,,5.0,0.0
1481789605054449642,693,1481789605052572574,,5.0,0.0
1481789605076499721,694,1481789605072549702,,5.0,0.0
1481789605094279315,695,1481789605092517975,,5.0,0.0
1481789605118609480,696,1481789605112516457,,5.0,0.0
1481789605134565495,697,1481789605132512439,,5.0,0.0
1481789605155237252,698,1481789605152584826,,-5.0,0.0
1481789605176485203,699,1481789605172951847,,-5.0,0.0
1481789605194185370,700,1481789605192541009,,-5.0,0.0
1481789605215253322,701,1481789605212514126,,-5.0,0.0
1481789605234203063,702,1481789605232533337,,-5.0,0.0
1481789605258378594,703,1481789605252520933,,-5.0,0.0
1481789605275186112,704,1481789605272528113,,5.0,0.0
1481789605296649842,705,1481789605292550397,,5.0,0.0
1481789605315569583,706,1481789605312552107,,5.0,0.0
1481789605336774721,707,1481789605332500381,,5.0,0.0
1481789605357989703,708,1481789605352684643,,-5.0,0.0
1481789605377555116,709,1481789605372521511,,-5.0,0.0
1481789605396451211,710,1481789605392561399,,-5.0,0.0
1481789605418801444,711,1481789605412517798,,-5.0,0.0
1481789605435957137,712,1481789605432534352,,5.0,0.0
1481789605458999604,713,1481789605454306882,,5.0,0.0
1481789605475874465,714,1481789605472660585,,5.0,0.0
1481789605497445018,715,1481789605494189315,,5.0,0.0
1481789605515753878,716,1481789605512603227,,-5.0,0.0
1481789605534469089,717,1481789605532570615,,-5.0,0.0
1481789605557370880,718,1481789605553601640,,5.0,0.0
1481789605574506156,719,1481789605572581901,,5.0,0.0
1481789605597906641,720,1481789605592527727,,5.0,0.0
1481789605615086552,721,1481789605612527615,,5.0,0.0
1481789605641537585,722,1481789605632614429,,5.0,0.0
1481789605656389755,723,1481789605652552703,,5.0,0.0
1481789605678900195,724,1481789605673149253,,5.0,0.0
1481789605694489495,725,1481789605692517063,,5.0,0.0
1481789605715876402,726,1481789605712600127,,5.0,0.0
1481789605735463429,727,1481789605732530068,,5.0,0.0
1481789605755213059,728,1481789605752523810,,5.0,0.0
1481789605775034719,729,1481789605772868487,,5.0,0.0
1481789605796557668,730,1481789605792584627,,5.0,0.0
1481789605815137411,731,1481789605812532328,,5.0,0.0
1481789605834980165,732,1481789605832486644,,-5.0,0.0
1481789605854884116,733,1481789605852787987,,-5.0,0.0
1481789605882854512,734,1481789605873806669,,5.0,0.0
1481789605894063951,735,1481789605892531411,,5.0,0.0
1481789605914003527,736,1481789605912496925,,-5.0,0.0
1481789605934913355,737,1481789605932497594,,-5.0,0.0
1481789605954254290,738,1481789605952534929,,-5.0,0.0
1481789605976273016,739,1481789605972543619,,-5.0,0.0
1481789605994468075,740,1481789605992547049,,-5.0,0.0
1481789606014096872,741,1481789606012497563,,-5.0,0.0
1481789606033949001,742,1481789606032490420,,-5.0,-0.00788903236389
1481789606054606332,743,1481789606052568588,,-5.0,-0.00788903236389
1481789606074069193,744,1481789606072510039,,-5.0,-0.014785528183
1481789606093986843,745,1481789606092465136,,-5.0,-0.014785528183
1481789606113998970,746,1481789606112473931,,5.0,-0.0108425617218
1481789606135212807,747,1481789606132557047,,5.0,-0.0108425617218
1481789606154703376,748,1481789606152676986,,-5.0,-0.00139081478119
1481789606177179859,749,1481789606173059684,,-5.0,-0.00139081478119
1481789606194367426,750,1481789606192587076,,-5.0,-0.000404119491577
1481789606214669083,751,1481789606212601964,,-5.0,-0.000404119491577
1481789606235147769,752,1481789606232463520,,5.0,-0.00943398475647
1481789606256667749,753,1481789606252672104,,5.0,-0.00943398475647
1481789606275573896,754,1481789606272487411,,-5.0,-0.0121712684631
1481789606295299203,755,1481789606292617037,,-5.0,-0.0121712684631
1481789606314655034,756,1481789606312507864,,-5.0,-0.0121712684631
1481789606334172218,757,1481789606332495304,,-5.0,-0.00905168056488
1481789606355595271,758,1481789606352535869,,-5.0,-0.00905168056488
1481789606374745114,759,1481789606372714714,,-5.0,-0.00566577911377
1481789606395526819,760,1481789606392532260,,5.0,-0.00566577911377
1481789606415340250,761,1481789606412608658,,5.0,-0.00906550884247
1481789606435091443,762,1481789606432514172,,-5.0,-0.00906550884247
1481789606454995915,763,1481789606452511039,,-5.0,-0.0119775533676
1481789606475561111,764,1481789606472513271,,5.0,-0.0119775533676
1481789606495353605,765,1481789606492543159,,5.0,-0.0151295661926
1481789606514034754,766,1481789606512502319,,5.0,-0.0151295661926
